vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
TN03AF4518,2025-04-24 04:02:28.000,N,S.V Puram Toll Plaza,"13.525577,79.532925"
TN03AF4518,2025-04-24 15:38:12.000,S,Jodi Dharmapuram Toll Plaza,"14.987394,77.915283"
TN05CM2227,2025-04-21 21:26:57.000,W,Trichy Salem,"11.012859,77.073174"
TN05CM2227,2025-04-21 21:31:54.000,W,Trichy Cochin,"11.005088,77.069038"
TN05CM2227,2025-04-21 22:00:50.000,W,Pollachi Cochin Toll Plaza,"10.914016,76.982178"
TN05CM2227,2025-04-21 22:07:11.000,W,Madukkarai,"10.895638,76.945815"
TN05CM2227,2025-04-21 22:33:57.000,N,PamPamPallam Toll Plaza,"10.8131538,76.7957998"
TN05CM2227,2025-04-21 21:57:25.000,W,Pollachi Salem Toll Plaza,"10.921531,76.989327"
TN05CM2227,2025-04-21 21:17:55.000,W,Neelambur,"11.060944,77.088928"
TN05CM2227,2025-04-21 19:01:26.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN05CM2227,2025-04-21 21:06:12.000,W,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
TN05CM2227,2025-04-24 05:21:48.000,E,Chatrapatti Toll Plaza,"10.480588,77.637335"
TN05CM2227,2025-04-24 07:34:09.000,N,Kozhinjiipatti Plaza,"10.194334,77.909215"
TN05CM2227,2025-04-21 16:39:58.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
TN05CR1627,2025-04-23 07:41:55.000,N,Pullur Toll Plaza,"15.887742,78.016978"
TN05CR1627,2025-04-24 08:05:19.000,E,Omalur Toll Plaza,"11.72034,78.07338"
TN05CR1627,2025-04-22 05:01:31.000,W,Ghatkesar,"17.263039, 78.400211"
TN05CR1627,2025-04-23 02:24:34.000,W,Shamshabad,"17.151163, 78.224438"
TN05CR1627,2025-04-23 03:14:55.000,S,Raikal Toll Plaza,"17.005867,78.194493"
TN05CR1627,2025-04-23 04:15:20.000,N,Sakapur Toll plaza,"16.5356759,77.9444736"
TN05CR1627,2025-04-24 01:12:53.000,E,Nalluru Devanahalli,"13.206308, 77.765553"
TN05CR1627,2025-04-24 07:18:41.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN05CR1627,2025-04-24 12:10:04.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN05CR1627,2025-04-24 04:43:28.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN05CR1627,2025-04-23 19:02:06.000,S,Bagepalli Toll Plaza,"13.79295,77.764358"
TN05CR1627,2025-04-24 08:50:00.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
TN05CR1627,2025-04-23 17:09:56.000,N,Marur Toll Plaza,"14.5020891,77.6312667"
TN05CR1627,2025-04-23 14:14:55.000,N,Kasepalli Toll Plaza,"15.061754,77.630328"
TN05CR1627,2025-04-23 12:40:47.000,N,Amakthadu Toll Plaza,"15.486433,77.901078"
HR47E0561,2025-04-22 03:36:36.000,S,Chhajju Nagar,"28.0989714,77.3639658"
HR47E0561,2025-04-22 21:06:34.000,S,Fatehpur Rampur,"28.437802,77.588752"
HR47E0561,2025-04-23 23:53:41.000,S,Chhajju Nagar,"28.0989714,77.3639658"
HR47E0561,2025-04-24 09:55:04.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR47E0561,2025-04-22 16:32:05.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR47E0561,2025-04-24 02:22:04.000,S,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR47E0561,2025-04-22 05:53:54.000,S,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR47E0561,2025-04-22 04:42:59.000,S,MANESHAR-7B,"28.310995,76.895142"
HR47E0561,2025-04-24 01:11:19.000,S,MANESHAR-7B,"28.310995,76.895142"
HR47E0561,2025-04-24 12:44:31.000,S,PALWAL,"28.102706,77.30527"
HR47E0561,2025-04-22 20:04:55.000,S,PALWAL,"28.102706,77.30527"
RJ10GB1085,2025-04-24 08:01:11.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
RJ10GB1085,2025-04-24 09:44:10.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
RJ10GB1085,2025-04-24 13:28:41.000,S,Shirpur,"21.319733,74.889272"
RJ10GB1085,2025-04-24 14:13:40.000,N,Songir,"21.050768,74.784939"
TN88AY1299,2025-04-22 18:08:22.000,S,Gamjal Toll Plaza,"19.026592,78.362705"
TN88AY1299,2025-04-23 06:59:41.000,N,Madai Fee Plaza,"22.553803,79.115999"
TN88AY1299,2025-04-23 18:48:26.000,S,Dagrai Toll Plaza,"25.6158907,78.4787578"
TN88AY1299,2025-04-24 13:17:14.000,S,Dighal Toll Plaza,"28.776746,76.621688"
TN88AY1299,2025-04-22 13:16:04.000,S,Manoharabad,"17.801103,78.471683"
TN88AY1299,2025-04-22 15:13:03.000,N,Indalwai,"18.538284,78.239718"
TN88AY1299,2025-04-22 22:05:14.000,N,Kelapur,"20.019318,78.540218"
TN88AY1299,2025-04-23 12:43:51.000,N,Chitora,"23.725416,78.809126"
TN88AY1299,2025-04-24 00:48:00.000,S,Raibha toll plaza,"27.164087, 77.815004"
TN88AY1299,2025-04-22 14:15:53.000,N,Bhiknoor Toll Plaza,"18.20539,78.398299"
TN88AY1299,2025-04-22 23:12:06.000,N,Daroada,"20.450625,78.755243"
TN88AY1299,2025-04-22 06:14:04.000,S,Pullur Toll Plaza,"15.887742,78.016978"
TN88AY1299,2025-04-22 19:18:46.000,S,Rolmamda Toll Plaza,"19.28019,78.409222"
TN88AY1299,2025-04-22 20:28:58.000,S,Pippalwada,"19.781093,78.565772"
TN88AY1299,2025-04-23 14:33:53.000,N,Malthone,"24.322069,78.526217"
TN88AY1299,2025-04-21 20:58:51.000,W,Nalluru Devanahalli,"13.206308, 77.765553"
TN88AY1299,2025-04-22 08:19:33.000,S,Sakapur Toll plaza,"16.5356759,77.9444736"
TN88AY1299,2025-04-22 09:41:14.000,N,Raikal Toll Plaza,"17.005867,78.194493"
TN88AY1299,2025-04-22 12:32:17.000,W,Medchal,"17.355345, 78.292706"
TN88AY1299,2025-04-23 01:13:40.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
TN88AY1299,2025-04-23 01:46:01.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
TN88AY1299,2025-04-23 02:46:36.000,N,KAMPTEE KANHAN BYPASS CHECK T,"21.244457,79.2490091"
TN88AY1299,2025-04-23 03:37:27.000,N,MANSAR TOLL PLAZA,"21.382312,79.25332"
TN88AY1299,2025-04-23 04:18:25.000,S,Khawasa Toll Plaza,"21.703044,79.433797"
TN88AY1299,2025-04-23 08:09:57.000,N,Bakori,"22.8436452,79.3582326"
TN88AY1299,2025-04-23 10:20:30.000,N,Titarpani,"23.217097,79.043014"
TN88AY1299,2025-04-23 16:37:03.000,S,Vighakhet Toll Plaza,"24.789578,78.448855"
TN88AY1299,2025-04-23 17:38:37.000,N,Babina Toll Plaza ,"25.216966,78.464471"
TN88AY1299,2025-04-24 01:38:47.000,N,Mahuvan Toll Plaza,"27.337188,77.737458"
TN88AY1299,2025-04-24 03:00:38.000,N,Karman Toll Plaza,"27.855460, 77.402640"
TN88AY1299,2025-04-22 20:46:18.000,S,Pimpalkutti Border Checkpost,"19.504530,78.342330"
TN88AY1299,2025-04-23 03:29:15.000,N,Ramtek Border Checkpost,"21.255385,79.171631"
TN88AY1299,2025-04-23 21:02:58.000,N,Mehra Toll Plaza,"26.197589,78.240691"
TN88AY1299,2025-04-24 12:03:11.000,S,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
TN88AY1299,2025-04-21 16:53:25.000,S,Krishnagiri Plaza,"12.544583,78.201132"
TN88AY1299,2025-04-23 22:12:11.000,S,Choundha,"26.468079,78.010109"
TN88AY1299,2025-04-23 23:56:33.000,N,Baretha or Jajau,"26.932005,77.933357"
TN88AY1299,2025-04-21 23:07:17.000,N,Bagepalli Toll Plaza,"13.79295,77.764358"
TN88AY1299,2025-04-24 14:07:31.000,S,Makrauli Kalan Toll Plaza,"28.944307,76.609736"
TN88AY1299,2025-04-24 15:09:56.000,S,Dahar Toll Plaza,"29.31922,76.918442"
TN88AY1299,2025-04-24 04:44:01.000,S,MANESHAR-7B,"28.310995,76.895142"
TN88AY1299,2025-04-22 01:10:54.000,S,Marur Toll Plaza,"14.5020891,77.6312667"
TN88AY1299,2025-04-22 02:57:38.000,S,Kasepalli Toll Plaza,"15.061754,77.630328"
TN88AY1299,2025-04-22 04:42:23.000,S,Amakthadu Toll Plaza,"15.486433,77.901078"
RJ11GC4111,2025-04-23 17:48:40.000,S,TeliparaToll Plaza,"26.44398, 89.942892"
RJ11GC4111,2025-04-23 22:21:46.000,S,Husludanga Toll Plaza,"26.5605725,88.9195854"
RJ11GC4111,2025-04-23 23:19:08.000,S,Panikauri Toll Plaza,"26.573915,88.522596"
RJ11GC4111,2025-04-22 23:28:41.000,N,Dahalapara Toll Plaza,"26.476602,90.712074"
RJ11GC4111,2025-04-23 19:13:41.000,S,Guabari Toll Plaza,"26.476623,89.756542"
RJ11GC4111,2025-04-23 21:10:32.000,S,Rangalibazna Fee Plaza,"26.68477778,89.23083333"
RJ11GC4111,2025-04-24 00:42:07.000,S,Satbhaiya Fee Toll Plaza,"26.687394, 88.2310881"
RJ11GC4111,2025-04-24 02:21:09.000,N,Jeerangachh toll Plaza,"26.34924, 88.0535763"
RJ11GC4111,2025-04-22 20:25:48.000,S,Madanpur Toll Plaza,"26.3093870,91.7164080"
RJ11GC4111,2025-04-23 00:31:06.000,S,Patgaon Toll Plaza,"26.567821,90.218439"
RJ11GC4111,2025-04-22 22:24:51.000,S,Galia Toll Plaza,"26.442682,91.048867"
KA51AK1111,2025-04-23 22:47:02.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
KA51AK1111,2025-04-24 07:27:40.000,E,Debra toll plaza,"22.397144,87.522855"
KA51AK1111,2025-04-24 08:24:44.000,S,Rampura Plaza,"22.24076,87.39207"
KA51AK1111,2025-04-24 09:32:44.000,S,Laxamannath Plaza,"13.193545,77.64981"
KA51AK1111,2025-04-24 12:50:06.000,S,SERGARH TOLL PLAZA," 21.429889,86.836645"
DL1MA3996,2025-04-23 20:59:46.000,S,Saukala Toll Plaza,"24.599579,84.70284"
DL1MA3996,2025-04-21 22:44:35.000,W,Debra toll plaza,"22.397144,87.522855"
DL1MA3996,2025-04-22 21:00:59.000,S,Jaladhulagori toll plaza,"22.573188,88.181679"
DL1MA3996,2025-04-22 21:45:11.000,W,Dankuni Toll Plaza,"22.698891,88.288862"
DL1MA3996,2025-04-23 02:17:51.000,N,Palsit Toll Plaza,"23.178722,88.026395"
DL1MA3996,2025-04-23 04:23:16.000,S,Banskopa Plaza,"23.4916993,87.3768623"
DL1MA3996,2025-04-23 06:23:41.000,S,Beliyad toll plaza  ,"23.763627,86.79803"
DL1MA3996,2025-04-24 05:19:31.000,W,Sasaram Toll Plaza,"24.957125,83.954997"
DL1MA3996,2025-04-23 16:59:11.000,N,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
DL1MA3996,2025-04-23 11:50:22.000,S,Ghanghri Toll Plaza,"24.030088,85.948654"
DL1MA7516,2025-04-23 20:59:35.000,S,Saukala Toll Plaza,"24.599579,84.70284"
DL1MA7516,2025-04-22 03:27:26.000,S,Jaladhulagori toll plaza,"22.573188,88.181679"
DL1MA7516,2025-04-23 00:03:27.000,W,Dankuni Toll Plaza,"22.698891,88.288862"
DL1MA7516,2025-04-23 02:14:40.000,N,Palsit Toll Plaza,"23.178722,88.026395"
DL1MA7516,2025-04-23 04:29:32.000,S,Banskopa Plaza,"23.4916993,87.3768623"
DL1MA7516,2025-04-23 06:01:51.000,S,Beliyad toll plaza  ,"23.763627,86.79803"
DL1MA7516,2025-04-24 05:23:59.000,W,Sasaram Toll Plaza,"24.957125,83.954997"
DL1MA7516,2025-04-23 17:35:58.000,N,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
DL1MA7516,2025-04-23 11:57:06.000,S,Ghanghri Toll Plaza,"24.030088,85.948654"
DL1MA7548,2025-04-21 16:09:25.000,N,Gudipada or Gangapada,"20.203404,85.668312"
DL1MA7548,2025-04-22 17:50:58.000,S,KOKPARA  TOLL PLAZA,"22.4459665,86.5983467"
DL1MA7548,2025-04-22 20:39:54.000,S,Putru Toll Plaza,"22.681826, 86.397622"
DL1MA7548,2025-04-23 21:02:21.000,S,Saukala Toll Plaza,"24.599579,84.70284"
DL1MA7548,2025-04-21 19:31:34.000,N,Manguli Toll Plaza,"20.540387,85.96387"
DL1MA7548,2025-04-23 07:44:42.000,E,Pundag toll plaza,"23.542861,85.502734"
DL1MA7548,2025-04-24 05:24:23.000,W,Sasaram Toll Plaza,"24.957125,83.954997"
DL1MA7548,2025-04-23 06:29:37.000,S,Turup Toll Plaza,"23.405380, 85.467893"
DL1MA7548,2025-04-22 07:43:58.000,N,SERGARH TOLL PLAZA," 21.429889,86.836645"
DL1MA7548,2025-04-22 15:08:10.000,S,Sukhuapada Toll Plaza,"22.0753298,86.6433381"
DL1MA7548,2025-04-23 00:27:57.000,N,Edalhatu Toll Plaza,"23.1806311,85.5742348"
DL1MA7548,2025-04-22 08:27:15.000,N,Padmanavapur Toll Plaza,"21.5632851,86.9253147"
DL1MA7548,2025-04-21 21:39:02.000,S,Bhagada Narayanpur Toll Plaza,"20.944516, 86.327633"
DL1MA7548,2025-04-23 11:15:37.000,N,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
DL1MA7548,2025-04-23 09:55:26.000,N,Nagwan Toll plaza,"24.044628,85.385762"
DL1MB3461,2025-04-24 15:32:51.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
DL1MB3461,2025-04-23 00:53:31.000,S,Bilakbarpur,"28.520428,77.600397"
DL1MB3461,2025-04-21 16:07:04.000,S,Bamla Toll Plaza,"28.804800, 76.223200"
DL1MB3461,2025-04-24 14:39:04.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
DL1MB3461,2025-04-23 01:04:19.000,N,LUHARLI Toll plaza,"28.499246,77.627269"
DL1MB3461,2025-04-23 02:29:41.000,N,GABHANA Tollplaza,"28.062821,77.946047"
DL1MB3461,2025-04-24 08:00:48.000,N,Badauri Toll Plaza,"26.065386,80.657641"
DL1MB3461,2025-04-23 06:25:45.000,S,Tarwa Deva,"27.19587,79.36699"
DL1MB3461,2025-04-24 09:51:27.000,S,Katoghan Toll Plaza,"25.749487,81.170481"
DL1MB3461,2025-04-23 04:47:57.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
DL1MB3461,2025-04-23 22:03:32.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
DL1MB3461,2025-04-21 19:34:38.000,N,Rohad Toll Plaza,"28.754563,76.795216"
DL1MB3461,2025-04-23 03:32:17.000,S,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
DL1MB3461,2025-04-23 23:04:24.000,N,Newada Toll Plaza,"26.708097,80.120527"
DL1MB3461,2025-04-22 23:24:22.000,S,Kundali,"28.911104,77.025054"
MH04LY2366,2025-04-22 22:23:57.000,S,Arjunalli toll plaza,"19.361481,73.165874"
MH04LY2366,2025-04-24 00:27:54.000,N,Arjunalli toll plaza,"19.361481,73.165874"
MH04LY2366,2025-04-22 17:16:57.000,S,Pimpri Sadruddin Toll Plaza,"19.676166, 73.566280"
OD11U0647,2025-04-24 12:36:32.000,S,Balibhasa Toll Plaza,"22.34462627,87.12665241"
OD11U0647,2025-04-23 00:53:57.000,N,Vidhyasagar Setu Toll Plaza,"22.563293, 88.331751"
OD11U0647,2025-04-24 00:13:49.000,S,Vidhyasagar Setu Toll Plaza,"22.563293, 88.331751"
OD11U0647,2025-04-24 00:49:25.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
OD11U0647,2025-04-24 11:35:00.000,E,Debra toll plaza,"22.397144,87.522855"
OD11U0647,2025-04-24 14:09:34.000,S,Jharpokharia Toll Plaza,"22.180518, 86.636253"
WB23F9607,2025-04-24 07:10:30.000,S,Balibhasa Toll Plaza,"22.34462627,87.12665241"
WB23F9607,2025-04-23 19:47:23.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
WB23F9607,2025-04-23 22:50:49.000,E,Debra toll plaza,"22.397144,87.522855"
WB23F9607,2025-04-24 11:00:07.000,S,Jharpokharia Toll Plaza,"22.180518, 86.636253"
NL01AG6090,2025-04-23 21:36:22.000,E,Joya Toll Plaza,"28.836176,78.420749"
NL01AG6090,2025-04-23 22:21:51.000,E,Brijghat Toll Plaza,"28.767149,78.110043"
NL01AG6090,2025-04-24 01:14:57.000,S,Main Plaza Village Jakhauli,"28.917251,77.161054"
NL01AG6090,2025-04-23 23:58:35.000,S,Chhajarsi Toll Plaza,"28.7017268,77.6197457"
NL01AG6090,2025-04-23 20:28:32.000,S,Niyamatpur Ekrotiya Toll Plaz,"28.814182,78.902248"
NL01AG6090,2025-04-24 02:12:05.000,S,Asoda,"28.725089,76.846528"
NL01AG6090,2025-04-23 09:21:56.000,N,Koyla TOLL PLAZA,"28.82978,79.096764"
HR55AA2679,2025-04-24 02:07:20.000,N,Kelapur,"20.019318,78.540218"
HR55AA2679,2025-04-23 16:29:43.000,N,Indalwai,"18.538284,78.239718"
HR55AA2679,2025-04-23 18:04:41.000,S,Gamjal Toll Plaza,"19.026592,78.362705"
HR55AA2679,2025-04-24 00:46:23.000,S,Pippalwada,"19.781093,78.565772"
HR55AA2679,2025-04-23 11:35:21.000,N,Bhiknoor Toll Plaza,"18.20539,78.398299"
HR55AA2679,2025-04-24 03:59:40.000,N,Daroada,"20.450625,78.755243"
HR55AA2679,2025-04-23 19:51:31.000,S,Rolmamda Toll Plaza,"19.28019,78.409222"
HR55AA2679,2025-04-22 02:48:44.000,W,Ghatkesar,"17.263039, 78.400211"
HR55AA2679,2025-04-22 06:25:15.000,N,Guduru Toll Plaza,"17.485724,78.8217"
HR55AA2679,2025-04-24 01:09:11.000,S,Pimpalkutti Border Checkpost,"19.504530,78.342330"
HR55AA2679,2025-04-24 11:13:26.000,N,Saoner Check Post,"21.29053,78.4611"
HR55AA2679,2025-04-24 07:02:35.000,N,Khadaka  Toll Plaza,"21.038525,78.979667"
RJ10GA8411,2025-04-22 07:58:51.000,N,Arjunalli toll plaza,"19.361481,73.165874"
RJ10GA8411,2025-04-23 03:52:14.000,S,Arjunalli toll plaza,"19.361481,73.165874"
RJ10GA8411,2025-04-24 03:16:22.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
RJ10GA8411,2025-04-21 17:14:17.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
RJ10GA8411,2025-04-24 10:09:44.000,S,Vadodara Toll Plaza,"22.413798,73.149308"
RJ10GA8411,2025-04-22 02:04:41.000,S,Achhad Border Checkpost,"20.07538,72.913338"
RJ10GA8411,2025-04-24 00:15:23.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
RJ10GA8411,2025-04-24 02:04:48.000,N,Boriach Toll Plaza,"20.885548,73.052162"
RJ10GA8411,2025-04-22 02:47:57.000,S,Charoti Toll Plaza,"19.890544,72.942644"
RJ10GA8411,2025-04-23 10:24:00.000,N,Charoti Toll Plaza,"19.890544,72.942644"
RJ10GA8411,2025-04-21 21:20:20.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
RJ10GA8411,2025-04-21 19:58:46.000,S,Boriach Toll Plaza,"20.885548,73.052162"
RJ10GA8411,2025-04-21 15:11:23.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
RJ10GA8411,2025-04-24 05:09:43.000,N,Mandva Toll Plaza,"21.7016001,73.0609234"
RJ10GA8411,2025-04-24 07:35:53.000,N,L&T Vadodra,"22.015027,73.115049"
RJ10GB7672,2025-04-24 07:47:42.000,N,Vadodra Toll Plaza,"22.353256, 73.236924"
RJ10GB7672,2025-04-24 08:28:21.000,N,Halol Toll Plaza,"22.489873, 73.465586"
RJ10GB7672,2025-04-23 23:40:18.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
RJ10GB7672,2025-04-23 20:56:26.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
RJ10GB7672,2025-04-24 12:25:33.000,S,HSTL TP01- Khadki,"22.6479969,73.5197764"
RJ10GB7672,2025-04-24 13:41:13.000,S,HSTLTP02-Gaman Bariyanamuvada,"23.0127692,73.6180402"
RJ10GB7672,2025-04-23 22:14:20.000,N,Boriach Toll Plaza,"20.885548,73.052162"
RJ10GB7672,2025-04-23 07:16:09.000,N,Charoti Toll Plaza,"19.890544,72.942644"
RJ10GB7672,2025-04-24 05:55:10.000,N,Mandva Toll Plaza,"21.7016001,73.0609234"
RJ10GB7672,2025-04-24 06:42:43.000,N,L&T Vadodra,"22.015027,73.115049"
TN54K4969,2025-04-23 23:16:32.000,N,Gollaprolu TOLL PLAZA,"17.139122,82.271843"
TN54K4969,2025-04-24 08:41:46.000,S,Mopidevi Toll Plaza,"16.054778, 80.914134"
TN54K4969,2025-04-24 12:41:37.000,S,Tangatur Toll Plaza,"15.358166,80.040105"
TN54K4969,2025-04-24 14:06:52.000,S,Musunur Toll Plaza,"14.851945,79.987847"
TN54K4969,2025-04-23 21:44:29.000,S,Vempadu,"17.397831,82.67582"
TN54K4969,2025-04-24 01:41:59.000,N,Annampalli Toll Plaza,"16.672222, 82.147222"
TN54K4969,2025-04-24 09:44:27.000,S,Reddypalem Toll Plaza,"15.993396, 80.598593"
TN54K4969,2025-04-24 07:32:49.000,N,Munjuluru Toll Plaza,"16.319957, 81.220732"
TN54K4969,2025-04-24 04:49:26.000,N,Seetharampuram Toll Plaza,"16.423222, 81.638500"
TN54K4969,2025-04-24 11:27:28.000,S,Chinaganjam Fee Plaza,"15.698996,80.237627"
HR63F2372,2025-04-22 09:00:56.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
HR63F2372,2025-04-23 07:47:15.000,W,Yedashi Toll Plaza,"18.3074605,75.9890916"
HR63F2372,2025-04-22 07:46:20.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
HR63F2372,2025-04-23 06:26:38.000,W,Tamalwadi Toll Plaza,"17.8519632,75.9653571"
HR63F2372,2025-04-23 08:46:24.000,W,Pargaon TP,"18.6284625,75.6978936"
HR63F2372,2025-04-21 20:13:18.000,W,Omalur Toll Plaza,"11.72034,78.07338"
HR63F2372,2025-04-23 09:56:47.000,W,Padalshingi TP,"19.1388116,75.7488874"
HR63F2372,2025-04-24 09:07:26.000,S,Durjanpura Toll Plaza,"22.475387,75.571802"
HR63F2372,2025-04-21 17:13:42.000,E,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
HR63F2372,2025-04-21 18:09:38.000,E,Vijayamangalam Toll Plaza,"11.245714,77.519702"
HR63F2372,2025-04-21 20:57:53.000,S,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
HR63F2372,2025-04-21 23:15:52.000,N,ATTIBELLE ,"12.776883,77.777119"
HR63F2372,2025-04-22 10:08:45.000,S,Kananakatte,"14.5381,76.4269"
HR63F2372,2025-04-22 11:15:43.000,N,Thimmalapura,"15.05737,76.3569"
HR63F2372,2025-04-22 18:34:55.000,S,Nagarhalla Toll Plaza,"16.290371,75.923507"
HR63F2372,2025-04-22 20:03:29.000,S,Bijapur Toll Plaza,"16.786741,75.739648"
HR63F2372,2025-04-22 20:54:00.000,N,Tidagundi,"17.008350,75.758870"
HR63F2372,2025-04-23 05:22:05.000,N,Nandani Toll Plaza,"17.472901,75.855225"
HR63F2372,2025-04-24 06:24:48.000,S,Jamli Toll Pllaza,"21.75667,75.156824"
HR63F2372,2025-04-24 07:58:21.000,E,Khalghat Toll Plaza ,"22.173782,75.456797"
HR63F2372,2025-04-24 10:42:30.000,S,Chokala Toll Plaza,"22.9310,75.2507"
HR63F2372,2025-04-24 11:46:52.000,N,Chikliya Toll Plaza,"23.2305,75.1270"
HR63F2372,2025-04-22 00:37:21.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
HR63F2372,2025-04-22 00:40:07.000,N,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
HR63F2372,2025-04-22 21:53:33.000,S,Mandrup Border Checkpost,"17.265351,75.51263"
HR63F2372,2025-04-22 12:31:55.000,S,Hitnal,"15.323649,76.303646"
HR63F2372,2025-04-22 12:38:20.000,S,Shahapur,"15.357898,76.312781"
HR63F2372,2025-04-22 17:24:12.000,S,Vanagiri,"15.819341,76.174865"
HR63F2372,2025-04-23 22:12:02.000,N,Hadakhed Border Checkpost,"21.2538,74.5846"
HR63F2372,2025-04-21 22:08:29.000,S,Krishnagiri Plaza,"12.544583,78.201132"
HR63F2372,2025-04-22 00:54:52.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
HR63F2372,2025-04-22 06:52:20.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
HR63F2372,2025-04-21 19:25:37.000,E,Vaiguntham Toll Plaza,"11.513282,77.923946"
KA06AC1754,2025-04-23 11:23:08.000,S,Jaladhulagori toll plaza,"22.573188,88.181679"
KA06AC1754,2025-04-23 23:12:59.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
KA06AC1754,2025-04-24 01:32:07.000,E,Debra toll plaza,"22.397144,87.522855"
KA06AC1754,2025-04-24 05:24:53.000,S,Rampura Plaza,"22.24076,87.39207"
KA06AC1754,2025-04-24 06:30:25.000,S,Laxamannath Plaza,"13.193545,77.64981"
KA06AC1754,2025-04-24 08:49:08.000,S,SERGARH TOLL PLAZA," 21.429889,86.836645"
KA06AC1754,2025-04-24 15:15:25.000,N,Bhagada Narayanpur Toll Plaza,"20.944516, 86.327633"
RJ14GR1560,2025-04-24 01:33:05.000,E,Daulatpura Toll Plaza,"27.0868994,75.8345568"
RJ14GR1560,2025-04-22 07:50:00.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
RJ14GR1560,2025-04-23 18:03:42.000,N,Thikariya Toll Plaza,"26.843328,75.615578"
RJ14GR1560,2025-04-23 23:43:20.000,S,Thikariya Toll Plaza,"26.843328,75.615578"
RJ14GR1560,2025-04-22 06:59:28.000,N,Manoharpura Toll plaza,"27.3056399,75.9535128"
RJ14GR1560,2025-04-21 22:06:33.000,S,Mator Toll Plaza,"27.775741142903524, 76.60599244786746"
RJ14GR1560,2025-04-21 23:47:26.000,S,Booteri Toll Plaza,"27.805414238213455, 76.66548897425157"
RJ14GR3390,2025-04-22 00:25:23.000,N,Tijara Toll,"27.922797, 76.838581"
RJ14GR3390,2025-04-22 01:03:55.000,N,Papri Toll,"27.714361, 76.742856"
RJ14GR3390,2025-04-22 02:17:14.000,N,Mahuwa Toll,"27.457686, 76.607661"
RJ14GR3390,2025-04-22 04:25:41.000,N,Sikandra Toll,"26.978589, 76.573914"
RJ14GR3390,2025-04-22 22:15:56.000,N,Sikandra Toll,"26.978589, 76.573914"
RJ14GR3390,2025-04-23 00:35:36.000,N,Mahuwa Toll,"27.457686, 76.607661"
RJ14GR3390,2025-04-23 01:30:07.000,N,Papri Toll,"27.714361, 76.742856"
RJ14GR3390,2025-04-23 02:06:38.000,N,Tijara Toll,"27.922797, 76.838581"
RJ14GR3390,2025-04-23 22:41:41.000,N,Tijara Toll,"27.922797, 76.838581"
RJ14GR3390,2025-04-23 23:19:43.000,N,Papri Toll,"27.714361, 76.742856"
RJ14GR3390,2025-04-24 00:30:47.000,N,Mahuwa Toll,"27.457686, 76.607661"
RJ14GR3390,2025-04-24 01:59:13.000,N,Sikandra Toll,"26.978589, 76.573914"
RJ14GR3390,2025-04-24 09:10:02.000,N,Sikandra Toll,"26.978589, 76.573914"
