vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
RJ14GP6909,2025-05-10 21:36:27.000,S,Bhandaraj Fee Plaza,"26.916680, 76.432023"
AP29TB9082,2025-05-10 22:41:51.000,E,SONWAY Toll Plaza,"22.6118196,75.7764414"
AP29TB9082,2025-05-11 00:13:39.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
AP29TB9082,2025-05-13 10:01:43.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
AP29TB9082,2025-05-13 11:09:09.000,W,Rau Pithampur Toll Plaza,"22.6288230,75.786310"
HR47D4490,2025-05-11 00:29:55.000,S,Kamthana Toll Plaza,"17.845891,77.448414"
DD01S9343,2025-05-13 05:58:56.000,S,Arjunalli toll plaza,"19.361481,73.165874"
DD01S9343,2025-05-11 00:40:52.000,N,Arjunalli toll plaza,"19.361481,73.165874"
DD01S9343,2025-05-10 18:49:29.000,W,Khalapur Toll Plaza,"18.801047, 73.285379"
DD01S9343,2025-05-10 17:14:36.000,W,Talegaon Toll Plaza,"18.713938, 73.645848"
DD01S9343,2025-05-10 20:17:31.000,W,Shilphata NH48 Toll Plaza,"19.097790,73.071728"
DD01S9343,2025-05-13 09:50:12.000,N,Charoti Toll Plaza,"19.890544,72.942644"
NL01AF2739,2025-05-11 00:43:26.000,N,Kamthana Toll Plaza,"17.845891,77.448414"
NL01AG1609,2025-05-11 00:52:32.000,N,Gharonda Toll Plaza,"29.582281,76.978398"
NL01AG1609,2025-05-10 23:15:25.000,N,Bhagan Toll Plaza,"29.071744,77.0601904"
NL01AG1609,2025-05-11 00:20:26.000,S,L&T PANIPAT,"29.433664,76.97014"
NL01AG1609,2025-05-10 22:31:46.000,S,Kundali,"28.911104,77.025054"
TN88U8696,2025-05-11 00:02:39.000,S,Vashi Toll Plaza,"19.063952,72.980388"
TN88U8696,2025-05-11 00:33:00.000,N,Kopra Kharghar Toll Plaza,"19.037473, 73.078256"
TN88U8696,2025-05-13 11:14:29.000,S,Kini Toll Plaza,"16.8767054,74.2983001"
TN88U8696,2025-05-13 12:43:32.000,S,Kognoli Toll Plaza,"16.5422,74.31825"
TN88U8696,2025-05-10 23:13:46.000,N,Mulund(EEH),"19.1534,72.9657"
TN88U8696,2025-05-13 15:28:01.000,S,Hattargi Toll Plaza,"16.1433,74.51696"
TN88U8696,2025-05-11 00:53:46.000,E,Shedung Toll Plaza,"18.947199,73.1786522"
TN88U8696,2025-05-13 12:34:06.000,N,Kagal Check Post,"16.334688,74.19526"
MH04LE0756,2025-05-11 00:55:35.000,S,Bilakbarpur,"28.520428,77.600397"
MH04LE0756,2025-05-11 01:02:51.000,N,LUHARLI Toll plaza,"28.499246,77.627269"
NL01AF7790,2025-05-10 21:38:25.000,N,MMKIPL Toll Plaza,"19.9798867,74.490845"
NL01AF7790,2025-05-13 13:25:25.000,S,MMKIPL Toll Plaza,"19.9798867,74.490845"
NL01AF7790,2025-05-10 16:18:27.000,S,Shirpur,"21.319733,74.889272"
NL01AF7790,2025-05-10 17:05:43.000,N,Songir,"21.050768,74.784939"
NL01AF7790,2025-05-10 17:53:51.000,S,Laling toll plaza,"20.833039,74.754271"
NL01AF7790,2025-05-10 23:48:33.000,N,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
NL01AF7790,2025-05-13 11:08:17.000,S,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
NL01AF7790,2025-05-13 09:53:51.000,N,Chalakwadi  toll plaza,"19.1700886,74.0751759"
NL01AF7790,2025-05-11 01:09:18.000,S,Chalakwadi  toll plaza,"19.1700886,74.0751759"
HR55AK2231,2025-05-11 01:10:06.000,S,Kamthana Toll Plaza,"17.845891,77.448414"
HR55AK2231,2025-05-13 11:20:06.000,N,Tarwa Deva,"27.19587,79.36699"
HR55AK2231,2025-05-13 10:06:59.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
HR55AK2231,2025-05-13 12:52:20.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
UP77AT9169,2025-05-10 23:39:42.000,S,GABHANA Tollplaza,"28.062821,77.946047"
UP77AT9169,2025-05-10 22:17:59.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
UP77AT9169,2025-05-11 01:11:55.000,N,Kurana Toll Plaza,"28.6278,77.7849"
HR55AW9166,2025-05-11 01:17:35.000,S,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
HR55AW9166,2025-05-10 17:55:32.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
HR55AW9166,2025-05-10 13:38:09.000,S,Mandal Toll Plaza,"21.134892,73.478457"
HR55AW9166,2025-05-10 21:33:03.000,S,Vasad,"22.453302,73.070523"
HR55AW9166,2025-05-10 22:34:04.000,S,Kheda,"22.715938,72.740905"
HR55AW9166,2025-05-11 00:25:50.000,E,Bakrol Toll Plaza,"22.935230, 72.519760"
HR55AW9166,2025-05-11 00:37:40.000,N,Sanathal Toll Plaza,"22.974110, 72.473050"
HR55AW9166,2025-05-10 19:03:48.000,N,Mandva Toll Plaza,"21.7016001,73.0609234"
HR55AW9166,2025-05-10 20:00:40.000,N,L&T Vadodra,"22.015027,73.115049"
MP09HH2952,2025-05-11 01:29:13.000,N,IDTL Toll Plaza-B,"22.959586,76.084165"
TN45BJ7549,2025-05-10 19:20:56.000,S,ATTIBELLE ,"12.776883,77.777119"
TN45BJ7549,2025-05-10 22:12:06.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN45BJ7549,2025-05-11 01:40:00.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN45BJ7549,2025-05-13 14:45:53.000,E,Manavasi Plaza,"10.931722,78.218401"
TN45BJ7549,2025-05-10 20:54:00.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN52J9281,2025-05-10 19:09:29.000,N,Ainoli Toll Plaza,"17.503027,77.431011"
TN52J9281,2025-05-11 00:51:43.000,W,Vikkravandi Toll Plaza,"12.024441,79.538059"
TN52J9281,2025-05-10 20:07:14.000,S,Chinnamullaivoyal,"13.253075,80.2387214"
TN52J9281,2025-05-10 20:42:22.000,S,Palavedu,"13.140047,80.0530363"
TN52J9281,2025-05-10 21:15:40.000,S,Varadharajapuram Toll plaza,"12.9300926,80.0799475"
TN52J9281,2025-05-10 23:43:03.000,S,Athur Toll Plaza,"12.346862,79.779856"
TN52J9281,2025-05-10 20:55:08.000,S,Kolappancheri,"13.070524,80.071587"
TN52J9281,2025-05-11 01:44:34.000,S,Gangarampalayam Toll Plaza,"11.919673, 79.620412"
TN52J9281,2025-05-10 22:28:08.000,S,Paranur,"12.723887,79.981917"
MH04LY4090,2025-05-10 16:33:32.000,N,KOKPARA  TOLL PLAZA,"22.4459665,86.5983467"
MH04LY4090,2025-05-11 01:50:49.000,S,Manguli Toll Plaza,"20.540387,85.96387"
MH04LY4090,2025-05-10 21:51:20.000,S,SERGARH TOLL PLAZA," 21.429889,86.836645"
MH04LY4090,2025-05-10 19:15:03.000,S,Sukhuapada Toll Plaza,"22.0753298,86.6433381"
MH04LY4090,2025-05-10 20:35:38.000,S,Padmanavapur Toll Plaza,"21.5632851,86.9253147"
MH04LY4090,2025-05-11 00:26:36.000,N,Bhagada Narayanpur Toll Plaza,"20.944516, 86.327633"
UP16ET9219,2025-05-11 02:11:19.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
RJ40GA5051,2025-05-13 12:03:55.000,S,Main Plaza Village Jakhauli,"28.917251,77.161054"
RJ40GA5051,2025-05-10 19:00:50.000,S,Gurau (Formerly Semra Atikaba,"26.996524,78.777334"
RJ40GA5051,2025-05-11 00:37:01.000,S,GABHANA Tollplaza,"28.062821,77.946047"
RJ40GA5051,2025-05-11 02:19:11.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
RJ40GA5051,2025-05-10 22:32:44.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
WB11C7602,2025-05-10 16:55:02.000,S,Rampura Plaza,"22.24076,87.39207"
WB11C7602,2025-05-10 18:17:35.000,S,Laxamannath Plaza,"13.193545,77.64981"
WB11C7602,2025-05-11 02:27:23.000,S,Manguli Toll Plaza,"20.540387,85.96387"
WB11C7602,2025-05-10 21:01:17.000,S,SERGARH TOLL PLAZA," 21.429889,86.836645"
WB11C7602,2025-05-11 00:29:52.000,N,Bhagada Narayanpur Toll Plaza,"20.944516, 86.327633"
MH04KU9466,2025-05-11 02:36:18.000,N,Visapur,"19.890278,79.339722"
MH04KU9466,2025-05-10 11:30:04.000,S,Kumhari,"21.2525171,81.5368479"
MH04KU9466,2025-05-10 21:08:06.000,S,Hirapur Toll Plaza,"20.104946, 79.830014"
TN52F8714,2025-05-11 00:21:52.000,S,Etturvattam Toll Plaza,"9.385445,77.914347"
TN52F8714,2025-05-10 23:25:01.000,S,Salaipudur,"8.975702,77.774608"
TN52F8714,2025-05-11 01:47:14.000,N,Kappalur,"9.844294,78.011209"
TN52F8714,2025-05-11 02:42:25.000,S,Kozhinjiipatti Plaza,"10.194334,77.909215"
UP21BN8949,2025-05-10 21:24:07.000,N,Asanpur  Toll Plaza ,"26.297778,86.632891"
UP21BN8949,2025-05-10 18:53:26.000,S,Maithi,"26.112648,85.564827"
UP21BN8949,2025-05-10 20:08:08.000,S,Raje Toll Plaza (T-2),"26.225144,86.150263"
UP21BN8949,2025-05-10 23:12:10.000,S,Hariabara,"26.152636,87.445216"
UP21BN8949,2025-05-10 05:59:25.000,S,Pratappur Toll Plaza,"25.177356, 82.973450"
UP21BN8949,2025-05-10 11:50:36.000,S,Babhaniyawan Toll Plaza,"25.498322, 84.488333"
UP21BN8949,2025-05-11 02:44:40.000,S,Satbhaiya Fee Toll Plaza,"26.687394, 88.2310881"
UP21BN8949,2025-05-10 16:53:49.000,S,Pokhraira Fee Plaza,"26.0558561,85.1829012"
UP21BN8949,2025-05-11 01:28:50.000,S,Jeerangachh toll Plaza,"26.34924, 88.0535763"
UP21BN8949,2025-05-11 00:21:48.000,S,Kakan Toll Plaza,"26.144405, 87.580533"
TN28BH8999,2025-05-11 01:37:21.000,N,Boriach Toll Plaza,"20.885548,73.052162"
TN28BH8999,2025-05-11 02:45:38.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
TN28BH8999,2025-05-10 23:24:02.000,N,Achhad Border Checkpost,"20.07538,72.913338"
TN28BH8999,2025-05-10 22:53:13.000,N,Charoti Toll Plaza,"19.890544,72.942644"
TN28BH8999,2025-05-11 00:21:08.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
TN88V3769,2025-05-11 02:58:40.000,N,Boriach Toll Plaza,"20.885548,73.052162"
TN88V3769,2025-05-10 21:54:16.000,N,Charoti Toll Plaza,"19.890544,72.942644"
TN88V3769,2025-05-11 01:26:53.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
TN39CM3975,2025-05-11 00:29:08.000,E,Omalur Toll Plaza,"11.72034,78.07338"
TN39CM3975,2025-05-10 16:37:23.000,E,Nalluru Devanahalli,"13.206308, 77.765553"
TN39CM3975,2025-05-10 23:16:52.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN39CM3975,2025-05-11 02:59:51.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN39CM3975,2025-05-10 21:38:54.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN39CM3975,2025-05-11 01:28:24.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
TN56L1087,2025-05-10 20:46:30.000,N,Samayapuram Toll Plaza,"10.92937,78.744056"
TN56L1087,2025-05-10 22:49:26.000,N,THIRUMANDURAI TOLL PLAZA,"11.396808,78.99356"
TN56L1087,2025-05-11 01:37:38.000,N,SENGURICHI TOLL PLAZA,"11.706434,79.322335"
TN56L1087,2025-05-11 03:00:28.000,S,Gangarampalayam Toll Plaza,"11.919673, 79.620412"
MH48T5833,2025-05-11 03:03:31.000,E,Dehuroad NH48 Toll Plaza,"18.700286,73.692154"
UP81CT5075,2025-05-11 03:03:46.000,N,Kurana Toll Plaza,"28.6278,77.7849"
RJ14GG3509,2025-05-10 16:29:03.000,E,Amoli Toll Plaza,"27.101301,77.090874"
RJ14GG3509,2025-05-10 17:34:15.000,W,Ludhwai Toll Plaza,"27.178509,77.416845"
RJ14GG3509,2025-05-11 03:12:53.000,S,Baros Toll Plaza,"27.335508,78.031048"
RJ14GG3509,2025-05-10 14:08:24.000,E,Sikandra Toll Plaza,"26.944488,76.557567"
RJ14GG3509,2025-05-10 20:18:16.000,W,Korai Toll Plaza ,"27.114895,77.715981"
RJ14GG3509,2025-05-13 12:07:23.000,S,GABHANA Tollplaza,"28.062821,77.946047"
RJ14GG3509,2025-05-13 13:45:19.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
MH04KU5185,2025-05-11 01:34:37.000,E,Khalapur Toll Plaza,"18.801047, 73.285379"
MH04KU5185,2025-05-13 15:02:19.000,W,Kusgaon NH48 Toll Plaza,"18.760253,73.439713"
MH04KU5185,2025-05-13 14:13:19.000,W,Dehuroad NH48 Toll Plaza,"18.700286,73.692154"
MH04KU5185,2025-05-11 02:49:02.000,E,Kusgaon NH48 Toll Plaza,"18.760253,73.439713"
MH04KU5185,2025-05-11 03:27:50.000,E,Dehuroad NH48 Toll Plaza,"18.700286,73.692154"
HR47C4242,2025-05-10 18:53:38.000,W,Khedi,"26.1029659,74.6849376"
HR47C4242,2025-05-10 20:31:28.000,S,Kishangarh Plaza,"26.595329,74.939169"
HR47C4242,2025-05-11 03:37:12.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR47C4242,2025-05-11 00:18:38.000,E,Daulatpura Toll Plaza,"27.0868994,75.8345568"
HR47C4242,2025-05-11 01:04:19.000,S,Manoharpura Toll plaza,"27.3056399,75.9535128"
HR47C4242,2025-05-10 22:42:54.000,S,Thikariya Toll Plaza,"26.843328,75.615578"
HR55AQ6450,2025-05-10 23:53:27.000,S,Mamrejpur Fee Plaza,"25.486270, 84.998221"
HR55AQ6450,2025-05-11 01:27:09.000,N,Kulhariya fee plaza,"25.580560, 84.768610"
HR55AQ6450,2025-05-11 03:53:07.000,N,Dalsagar Toll Plaza,"25.580548, 84.060688"
HR55AR4147,2025-05-11 01:09:48.000,S,Karman Toll Plaza,"27.855460, 77.402640"
HR55AR4147,2025-05-11 02:44:40.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
HR55AR4147,2025-05-11 03:57:47.000,N,Tundla Toll Plaza ,"27.218247,78.272821"
HR55AR4147,2025-05-13 12:57:32.000,N,Anantram Toll Plaza ,"26.594931,79.268034"
HR55AR4147,2025-05-13 15:10:10.000,S,Barajore toll plaza,"26.3854208,80.018945"
HR55AR4147,2025-05-11 00:15:16.000,S,PALWAL,"28.102706,77.30527"
TN88U7399,2025-05-11 04:11:40.000,W,Pollachi Cochin Toll Plaza,"10.914016,76.982178"
TN88U7399,2025-05-13 12:44:55.000,E,Trichy Salem,"11.012859,77.073174"
TN88U7399,2025-05-11 03:26:18.000,W,Neelambur,"11.060944,77.088928"
TN88U7399,2025-05-11 03:34:12.000,W,Trichy Salem,"11.012859,77.073174"
TN88U7399,2025-05-11 03:37:27.000,W,Trichy Cochin,"11.005088,77.069038"
TN88U7399,2025-05-13 12:18:48.000,E,Pollachi Cochin Toll Plaza,"10.914016,76.982178"
TN88U7399,2025-05-13 12:53:57.000,E,Neelambur,"11.060944,77.088928"
TN88U7399,2025-05-11 03:55:01.000,W,Pollachi Salem Toll Plaza,"10.921531,76.989327"
TN88U7399,2025-05-13 12:25:47.000,E,Pollachi Salem Toll Plaza,"10.921531,76.989327"
TN88U7399,2025-05-13 12:42:18.000,E,Trichy Cochin,"11.005088,77.069038"
TN88U7399,2025-05-10 18:14:09.000,W,Vikkravandi Toll Plaza,"12.024441,79.538059"
TN88U7399,2025-05-10 20:05:52.000,S,SENGURICHI TOLL PLAZA,"11.706434,79.322335"
TN88U7399,2025-05-10 22:04:22.000,W,Nathakkarai Plaza,"11.592809,78.780812"
TN88U7399,2025-05-10 23:16:27.000,W,Mettupatti Plaza,"11.661687,78.330731"
TN88U7399,2025-05-11 02:08:13.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN88U7399,2025-05-11 03:11:29.000,W,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
TN88U7399,2025-05-13 13:20:21.000,E,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
TN88U7399,2025-05-13 14:10:44.000,E,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN88U7399,2025-05-10 20:55:37.000,N,Veeracholapuram Plaza,"11.736464,79.010409"
TN88U7399,2025-05-10 17:07:17.000,S,Athur Toll Plaza,"12.346862,79.779856"
TN88U7399,2025-05-11 00:31:04.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
MH01DR6412,2025-05-11 04:17:45.000,N,Boriach Toll Plaza,"20.885548,73.052162"
MH01DR6412,2025-05-11 01:03:14.000,N,Charoti Toll Plaza,"19.890544,72.942644"
MH01DR6412,2025-05-11 03:04:36.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
HR74B5527,2025-05-11 01:31:23.000,N,Kushalpura Toll Plaza,"27.15406, 75.82069"
HR74B5527,2025-05-11 04:25:45.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR74B5527,2025-05-11 02:31:37.000,S,Manoharpura Toll plaza,"27.3056399,75.9535128"
TN88AZ6779,2025-05-11 04:26:26.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
TN88AZ6779,2025-05-11 01:01:38.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
TN88AZ6779,2025-05-10 23:54:06.000,S,L&T Vadodra,"22.015027,73.115049"
KA52A9576,2025-05-13 15:09:35.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
KA52A9576,2025-05-10 21:54:23.000,S,ATTIBELLE ,"12.776883,77.777119"
KA52A9576,2025-05-11 00:59:32.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
KA52A9576,2025-05-11 04:33:13.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
KA52A9576,2025-05-13 07:21:46.000,S,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
KA52A9576,2025-05-13 11:10:49.000,N,ATTIBELLE ,"12.776883,77.777119"
KA52A9576,2025-05-13 12:47:25.000,N,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
KA52A9576,2025-05-10 19:58:28.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
KA52A9576,2025-05-10 21:25:38.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
KA52A9576,2025-05-13 12:41:59.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
KA52A9576,2025-05-10 23:24:58.000,N,Krishnagiri Plaza,"12.544583,78.201132"
KA52A9576,2025-05-13 13:10:10.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
KA52A9576,2025-05-10 19:44:57.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
KA52A9576,2025-05-13 14:09:19.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
KA52A9576,2025-05-13 08:03:51.000,S,Karagadahalli Toll Plaza,"12.260636,78.090441"
TN52J9280,2025-05-11 03:55:48.000,W,Vikkravandi Toll Plaza,"12.024441,79.538059"
TN52J9280,2025-05-10 23:13:53.000,N,Vanagaram Toll Plaza,"13.043526,80.149598"
TN52J9280,2025-05-11 02:27:14.000,S,Athur Toll Plaza,"12.346862,79.779856"
TN52J9280,2025-05-11 04:37:52.000,S,Gangarampalayam Toll Plaza,"11.919673, 79.620412"
TN52J9280,2025-05-10 22:55:48.000,S,SURAPATTU TOLL PLAZA,"13.136678,80.181624"
TN52J9280,2025-05-10 22:37:11.000,S,Mathur Toll Plaza,"13.1762697,80.2447934"
TN52J9280,2025-05-11 00:42:27.000,S,Paranur,"12.723887,79.981917"
WB11D1628,2025-05-13 11:57:16.000,S,Gudipada or Gangapada,"20.203404,85.668312"
WB11D1628,2025-05-11 04:39:40.000,S,Manguli Toll Plaza,"20.540387,85.96387"
WB11D1628,2025-05-11 03:06:53.000,N,Bhagada Narayanpur Toll Plaza,"20.944516, 86.327633"
RJ14GG8939,2025-05-11 00:03:28.000,S,Peont,"29.623442,76.784786"
RJ14GG8939,2025-05-13 11:50:32.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
RJ14GG8939,2025-05-13 11:10:10.000,N,Manoharpura Toll plaza,"27.3056399,75.9535128"
RJ14GG8939,2025-05-13 12:48:50.000,N,Thikariya Toll Plaza,"26.843328,75.615578"
RJ14GG8939,2025-05-11 04:58:55.000,S,Sirohi Bahali  TOLL PLAZA,"27.93268775,76.12719041"
RJ14GG8939,2025-05-11 04:26:02.000,S,Jat Guwana Toll Plaza,"28.121286, 76.179413"
HR55AQ4854,2025-05-11 05:02:58.000,N,Dahalapara Toll Plaza,"26.476602,90.712074"
HR55AQ4854,2025-05-11 00:28:47.000,S,Madanpur Toll Plaza,"26.3093870,91.7164080"
HR55AQ4854,2025-05-11 02:35:02.000,W,Galia Toll Plaza,"26.442682,91.048867"
HR55AU3208,2025-05-10 18:16:55.000,W,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
HR55AU3208,2025-05-10 19:41:59.000,W,Lambiya Kalan,"25.5871683,74.593839"
HR55AU3208,2025-05-10 21:15:57.000,W,Khedi,"26.1029659,74.6849376"
HR55AU3208,2025-05-10 16:33:02.000,E,Narayanpura Toll Plaza,"24.613529,74.233079"
HR55AU3208,2025-05-10 23:11:33.000,S,Kishangarh Plaza,"26.595329,74.939169"
HR55AU3208,2025-05-11 05:07:47.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR55AU3208,2025-05-11 01:43:28.000,E,Daulatpura Toll Plaza,"27.0868994,75.8345568"
HR55AU3208,2025-05-11 02:55:46.000,S,Manoharpura Toll plaza,"27.3056399,75.9535128"
HR55AU3208,2025-05-11 00:50:51.000,S,Thikariya Toll Plaza,"26.843328,75.615578"
HR55AU3208,2025-05-10 10:17:59.000,S,HSTL TP04- Gajan,"23.5051103,73.3033763"
HR47E0819,2025-05-11 05:13:04.000,E,TASAWADE TOLL PLAZA,"17.365756,74.122928"
UP54T9921,2025-05-11 05:15:49.000,N,Dalsagar Toll Plaza,"25.580548, 84.060688"
MH43BX0933,2025-05-13 13:15:11.000,S,Arjunalli toll plaza,"19.361481,73.165874"
MH43BX0933,2025-05-11 05:19:59.000,N,Arjunalli toll plaza,"19.361481,73.165874"
MH43BX0933,2025-05-10 17:54:12.000,W,TASAWADE TOLL PLAZA,"17.365756,74.122928"
MH43BX0933,2025-05-10 19:14:52.000,E,Anewadi Toll Plaza,"17.810312,73.971381"
MH43BX0933,2025-05-10 22:46:26.000,E,Khed-Shivapur Toll Plaza,"18.3313849,73.8525197"
MH43BX0933,2025-05-11 01:20:24.000,W,Talegaon Toll Plaza,"18.713938, 73.645848"
MH43BX0933,2025-05-11 02:55:07.000,W,Khalapur Toll Plaza,"18.801047, 73.285379"
MH43BX0933,2025-05-11 03:57:23.000,W,Shilphata NH48 Toll Plaza,"19.097790,73.071728"
GJ19X3367,2025-05-11 05:21:27.000,S,Boothakudi Toll Plaza,"10.64127,78.581277"
GJ19X3367,2025-05-10 22:26:13.000,W,Vikkravandi Toll Plaza,"12.024441,79.538059"
GJ19X3367,2025-05-10 23:15:25.000,S,SENGURICHI TOLL PLAZA,"11.706434,79.322335"
GJ19X3367,2025-05-11 00:29:51.000,S,THIRUMANDURAI TOLL PLAZA,"11.396808,78.99356"
GJ19X3367,2025-05-11 02:06:32.000,S,Samayapuram Toll Plaza,"10.92937,78.744056"
GJ19X3367,2025-05-10 18:17:44.000,S,Athur Toll Plaza,"12.346862,79.779856"
GJ19X3367,2025-05-11 07:25:30.000,S,Chittampatti Toll Plaza,"9.989594,78.244086"
GJ19X3367,2025-05-12 13:51:07.000,S,Chittampatti Toll Plaza,"9.989594,78.244086"
GJ19X3367,2025-05-10 16:30:02.000,S,Paranur,"12.723887,79.981917"
HR55AQ1705,2025-05-11 00:35:08.000,S,Budhanam Plaza (NH- 16),"14.059589,79.894624"
HR55AQ1705,2025-05-11 05:35:37.000,S,Sullurpet Plaza (NH-16),"13.744936,79.990993"
HR55AQ1705,2025-05-10 23:52:49.000,S,Nellore Plaza (NH- 16),"14.312218,79.916296"
HR55AQ1705,2025-05-10 19:59:05.000,S,Tangatur Toll Plaza,"15.358166,80.040105"
HR55AQ1705,2025-05-10 22:26:49.000,S,Musunur Toll Plaza,"14.851945,79.987847"
HR55AQ1705,2025-05-10 15:56:53.000,N,Elchuru Toll Plaza,"16.107077,79.928762"
MH04LQ5616,2025-05-11 05:52:12.000,S,Arjunalli toll plaza,"19.361481,73.165874"
MH04LQ5616,2025-05-10 16:57:59.000,N,Arjunalli toll plaza,"19.361481,73.165874"
MH14KA0057,2025-05-11 02:52:22.000,N,Nashik Sinner Tollways Limited,"19.9119216,73.9006299"
MH14KA0057,2025-05-10 17:16:24.000,N,Chandwad toll plaza,"20.325219,74.210736"
MH14KA0057,2025-05-11 04:11:17.000,N,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
MH14KA0057,2025-05-11 01:54:50.000,S,Baswant Toll Plaza,"20.141754,73.9764485"
MH14KA0057,2025-05-11 05:59:57.000,S,Chalakwadi  toll plaza,"19.1700886,74.0751759"
TN52AA2370,2025-05-11 03:17:18.000,S,Velanchettiyur,"10.6990089,77.93067"
TN52AA2370,2025-05-11 06:06:57.000,N,Kozhinjiipatti Plaza,"10.194334,77.909215"
UP75AT1887,2025-05-10 19:14:15.000,S,TeliparaToll Plaza,"26.44398, 89.942892"
UP75AT1887,2025-05-11 00:49:40.000,S,Husludanga Toll Plaza,"26.5605725,88.9195854"
UP75AT1887,2025-05-11 05:10:55.000,S,Panikauri Toll Plaza,"26.573915,88.522596"
UP75AT1887,2025-05-10 20:37:14.000,S,Guabari Toll Plaza,"26.476623,89.756542"
UP75AT1887,2025-05-10 23:11:32.000,S,Rangalibazna Fee Plaza,"26.68477778,89.23083333"
UP75AT1887,2025-05-11 06:08:09.000,S,Satbhaiya Fee Toll Plaza,"26.687394, 88.2310881"
UP75AT1887,2025-05-10 17:31:54.000,S,Patgaon Toll Plaza,"26.567821,90.218439"
RJ32GD4439,2025-05-11 04:44:30.000,S,Ghoti toll plaza,"19.708905,73.614819"
RJ32GD4439,2025-05-11 06:17:08.000,S,Arjunalli toll plaza,"19.361481,73.165874"
RJ32GD4439,2025-05-10 16:54:09.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
RJ32GD4439,2025-05-10 18:45:57.000,S,Shirpur,"21.319733,74.889272"
RJ32GD4439,2025-05-10 19:30:40.000,N,Songir,"21.050768,74.784939"
RJ32GD4439,2025-05-10 21:08:26.000,S,Laling toll plaza,"20.833039,74.754271"
RJ32GD4439,2025-05-11 02:45:39.000,N,Chandwad toll plaza,"20.325219,74.210736"
RJ32GD4439,2025-05-10 18:17:04.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
RJ32GD4439,2025-05-11 03:22:56.000,S,Baswant Toll Plaza,"20.141754,73.9764485"
RJ09GB5549,2025-05-10 19:31:20.000,S,Achhad Border Checkpost,"20.07538,72.913338"
RJ09GB5549,2025-05-13 11:41:00.000,N,Achhad Border Checkpost,"20.07538,72.913338"
RJ09GB5549,2025-05-13 15:37:58.000,N,Boriach Toll Plaza,"20.885548,73.052162"
RJ09GB5549,2025-05-13 10:53:23.000,N,Charoti Toll Plaza,"19.890544,72.942644"
RJ09GB5549,2025-05-11 04:40:19.000,S,Charoti Toll Plaza,"19.890544,72.942644"
